YEAR,UNIQUE_PROVIDERS,PROVIDER_TYPE_CD,PROVIDER_TYPE_DESC,SITE_OF_SERVICE,PAYER,RESOURCE_UTILIZATION_BAND,RUCA_PROVIDER_CLASS,RUCA_CLASS,NUM_PROCEDURES,UNIQUE_PATIENTS,PROC_PER_PROV_MED,PROC_PER_PROV_MEAN,PROC_PER_PROV_SD,CHARGE_AMT_MED,CHARGE_AMT_MEAN,CHARGE_AMT_SD,CHARGE_AMT_SUM,INSURER_PAID_AMT_MED,INSURER_PAID_AMT_MEAN,INSURER_PAID_AMT_SD,INSURER_PAID_AMT_SUM,MEMBER_PAID_AMT_MED,MEMBER_PAID_AMT_MEAN,MEMBER_PAID_AMT_SD,MEMBER_PAID_AMT_SUM,TOTAL_PAID_AMT_MED,TOTAL_PAID_AMT_MEAN,TOTAL_PAID_AMT_SD,TOTAL_PAID_AMT_SUM
2019,90,14-50,NURSE PRACTITIONER,1,Commercial,1,3,2,"1,571",241,9.50,17.46,20.83,$129.00,$139.37,$117.54,"$218,955.75",$8.80,$52.55,$89.05,"$82,553.55",$23.14,$48.92,$65.05,"$76,849.59",$86.45,$101.47,$89.12,"$159,403.14"
2019,214,14-50,NURSE PRACTITIONER,1,Commercial,1,3,3,"15,929","1,910",43.00,74.43,98.21,$145.64,$147.99,$116.24,"$2,357,351.08",$23.87,$63.28,$94.57,"$1,008,013.93",$0.00,$42.79,$67.11,"$681,649.56",$101.41,$106.07,$93.83,"$1,689,663.49"
2019,172,14-50,NURSE PRACTITIONER,1,Commercial,1,3,4,"7,321",921,24.00,42.56,54.83,$129.00,$151.62,$131.65,"$1,109,988.25",$24.45,$64.77,$97.01,"$474,207.26",$0.00,$45.00,$72.72,"$329,409.32",$83.30,$109.77,$99.97,"$803,616.58"
2019,168,14-50,NURSE PRACTITIONER,1,Commercial,1,4,1,"3,844",602,9.50,22.88,60.85,$99.00,$129.33,$112.14,"$497,148.69",$21.22,$56.60,$79.23,"$217,577.10",$0.00,$34.00,$56.58,"$130,685.77",$61.95,$90.60,$81.82,"$348,262.87"
2019,138,14-50,NURSE PRACTITIONER,1,Commercial,1,4,2,"4,242",582,8.50,30.74,82.07,$82.00,$127.76,$110.73,"$541,951.95",$18.13,$55.15,$85.76,"$233,956.61",$0.00,$42.84,$73.95,"$181,714.92",$59.12,$97.99,$95.14,"$415,671.53"
2019,171,14-50,NURSE PRACTITIONER,1,Commercial,1,4,3,"3,542",476,10.00,20.71,31.37,$140.00,$155.46,$151.28,"$550,626.54",$19.03,$57.21,$102.14,"$202,650.44",$0.00,$44.84,$63.73,"$158,831.83",$99.24,$102.06,$100.67,"$361,482.27"
2019,297,14-50,NURSE PRACTITIONER,1,Commercial,1,4,4,"34,324","3,654",88.00,115.57,107.26,$137.30,$145.96,$125.42,"$5,009,944.80",$22.27,$62.44,$96.50,"$2,143,332.02",$0.00,$38.63,$64.26,"$1,326,087.78",$93.93,$101.08,$96.33,"$3,469,419.80"
2019,448,14-50,NURSE PRACTITIONER,1,Commercial,1,5,1,"11,982","1,551",8.00,26.75,66.94,$94.00,$134.79,$128.07,"$1,615,070.32",$25.00,$65.56,$90.82,"$785,510.16",$0.00,$28.88,$59.10,"$346,030.36",$61.97,$94.44,$94.26,"$1,131,540.52"
2019,174,14-50,NURSE PRACTITIONER,1,Commercial,1,5,2,"3,696",543,9.00,21.24,55.24,$150.00,$143.01,$110.88,"$528,570.56",$18.13,$56.45,$82.29,"$208,622.88",$0.00,$44.24,$63.76,"$163,525.02",$99.48,$100.69,$84.07,"$372,147.90"
2019,161,14-50,NURSE PRACTITIONER,1,Commercial,1,5,3,"2,542",322,7.00,15.79,31.74,$179.00,$190.69,$191.78,"$484,727.79",$22.33,$86.53,$183.49,"$219,966.42",$0.00,$50.84,$71.02,"$129,245.84",$118.63,$137.38,$175.51,"$349,212.26"
2019,233,14-50,NURSE PRACTITIONER,1,Commercial,1,5,4,"3,497",470,8.00,15.01,19.73,$150.00,$167.66,$177.93,"$586,311.52",$19.03,$67.93,$141.10,"$237,552.00",$0.00,$43.92,$63.64,"$153,590.70",$101.75,$111.85,$135.96,"$391,142.70"
2019,"1,392",14-50,NURSE PRACTITIONER,1,Commercial,2,1,1,"280,310","40,823",76.50,201.37,268.52,$99.00,$132.54,$126.27,"$37,152,995.81",$19.59,$59.09,$90.32,"$16,563,842.44",$0.00,$37.72,$68.73,"$10,572,743.34",$66.32,$96.81,$99.02,"$27,136,585.78"
2019,994,14-50,NURSE PRACTITIONER,1,Commercial,2,1,2,"39,785","7,139",16.00,40.03,78.86,$113.00,$140.60,$163.94,"$5,593,596.93",$18.23,$58.29,$125.75,"$2,319,171.24",$2.81,$45.54,$78.68,"$1,811,897.16",$73.83,$103.83,$135.90,"$4,131,068.40"
2019,610,14-50,NURSE PRACTITIONER,1,Commercial,2,1,3,"8,949","1,820",5.00,14.67,43.75,$145.00,$161.93,$157.25,"$1,449,129.64",$21.84,$66.86,$102.50,"$598,331.71",$0.00,$47.83,$87.60,"$427,991.83",$98.83,$114.69,$114.78,"$1,026,323.54"
2019,675,14-50,NURSE PRACTITIONER,1,Commercial,2,1,4,"12,913","2,382",8.00,19.13,42.67,$98.00,$145.11,$161.58,"$1,873,838.46",$7.34,$55.29,$119.82,"$713,965.60",$10.00,$47.31,$73.64,"$610,910.30",$64.37,$102.60,$125.32,"$1,324,875.90"
2019,74,14-50,NURSE PRACTITIONER,1,Commercial,2,2,1,"7,742","1,423",53.00,104.62,156.35,$129.00,$142.17,$117.97,"$1,100,703.10",$17.62,$59.94,$83.83,"$464,083.95",$3.46,$44.14,$71.09,"$341,698.03",$95.01,$104.08,$91.40,"$805,781.98"
2019,74,14-50,NURSE PRACTITIONER,1,Commercial,2,2,2,"21,540","3,511",232.00,291.08,276.36,$139.00,$145.99,$119.77,"$3,144,724.26",$18.36,$61.15,$87.49,"$1,317,112.40",$1.50,$47.73,$76.81,"$1,028,088.38",$96.86,$108.88,$95.40,"$2,345,200.78"
2019,57,14-50,NURSE PRACTITIONER,1,Commercial,2,2,3,"1,179",264,9.00,20.68,31.63,$161.00,$161.40,$122.69,"$190,286.11",$17.22,$61.30,$82.39,"$72,276.88",$15.00,$52.90,$78.95,"$62,363.70",$108.72,$114.20,$92.46,"$134,640.58"
2019,69,14-50,NURSE PRACTITIONER,1,Commercial,2,2,4,"3,413",574,24.00,49.46,62.49,$138.00,$160.84,$295.58,"$548,933.71",$8.80,$54.36,$86.56,"$185,536.67",$8.40,$47.98,$70.62,"$163,746.58",$93.94,$102.34,$92.83,"$349,283.25"
2019,167,14-50,NURSE PRACTITIONER,1,Commercial,2,3,1,"5,462","1,135",8.00,32.71,77.64,$120.00,$150.87,$305.85,"$824,046.77",$14.48,$46.82,$81.13,"$255,726.51",$18.50,$54.02,$91.29,"$295,068.26",$78.28,$100.84,$112.58,"$550,794.77"
2019,123,14-50,NURSE PRACTITIONER,1,Commercial,2,3,2,"2,314",484,6.00,18.81,29.85,$138.00,$153.49,$140.91,"$355,177.83",$3.41,$52.51,$95.38,"$121,502.56",$25.00,$55.70,$74.27,"$128,881.45",$94.00,$108.20,$100.54,"$250,384.01"
2019,247,14-50,NURSE PRACTITIONER,1,Commercial,2,3,3,"23,290","3,622",51.00,94.29,120.99,$165.00,$156.70,$126.51,"$3,649,528.52",$9.21,$54.58,$88.18,"$1,271,211.26",$19.82,$55.32,$74.60,"$1,288,401.84",$108.16,$109.90,$92.73,"$2,559,613.10"
2019,221,14-50,NURSE PRACTITIONER,1,Commercial,2,3,4,"10,271","1,765",22.00,46.48,76.82,$156.00,$161.82,$120.78,"$1,662,072.09",$10.00,$56.79,$91.08,"$583,284.59",$20.40,$54.55,$74.00,"$560,304.48",$106.87,$111.34,$93.85,"$1,143,589.07"
2019,212,14-50,NURSE PRACTITIONER,1,Commercial,2,4,1,"5,510","1,124",9.00,25.99,75.22,$136.00,$141.20,$108.64,"$777,985.05",$15.27,$49.98,$75.40,"$275,373.63",$4.01,$49.47,$74.45,"$272,576.78",$85.79,$99.45,$86.10,"$547,950.41"
2019,153,14-50,NURSE PRACTITIONER,1,Commercial,2,4,2,"5,791","1,036",10.00,37.85,105.09,$143.00,$150.65,$127.60,"$872,429.32",$17.75,$62.14,$95.72,"$359,826.84",$0.00,$47.41,$79.02,"$274,549.77",$95.18,$109.55,$110.98,"$634,376.61"
2019,210,14-50,NURSE PRACTITIONER,1,Commercial,2,4,3,"4,529",831,8.00,21.57,36.02,$156.00,$166.41,$123.85,"$753,688.84",$4.13,$50.74,$77.55,"$229,809.55",$17.77,$61.65,$95.24,"$279,195.05",$106.87,$112.39,$98.10,"$509,004.60"
2019,323,14-50,NURSE PRACTITIONER,1,Commercial,2,4,4,"48,212","6,689",112.00,149.26,138.74,$156.00,$159.82,$133.64,"$7,705,061.83",$17.46,$57.10,$85.29,"$2,752,795.17",$10.00,$51.10,$70.01,"$2,463,822.02",$106.87,$108.20,$86.29,"$5,216,617.19"
2019,745,14-50,NURSE PRACTITIONER,1,Commercial,2,5,1,"18,490","3,165",5.00,24.82,86.27,$112.00,$142.32,$135.56,"$2,631,434.93",$21.11,$62.09,$95.01,"$1,148,099.23",$0.00,$35.88,$64.53,"$663,388.85",$70.30,$97.97,$100.25,"$1,811,488.08"
2019,280,14-50,NURSE PRACTITIONER,1,Commercial,2,5,2,"5,291","1,026",5.50,18.90,63.17,$150.00,$148.00,$121.71,"$783,060.78",$24.10,$61.04,$83.40,"$322,937.82",$1.20,$41.00,$73.63,"$216,906.21",$92.09,$102.03,$95.01,"$539,844.03"
2019,252,14-50,NURSE PRACTITIONER,1,Commercial,2,5,3,"3,280",577,4.50,13.02,28.33,$174.00,$177.55,$124.04,"$582,348.35",$28.61,$75.87,$102.88,"$248,859.61",$4.73,$49.77,$80.63,"$163,247.59",$129.08,$125.64,$104.68,"$412,107.20"
2019,370,14-50,NURSE PRACTITIONER,1,Commercial,2,5,4,"5,269",926,5.00,14.24,22.95,$161.00,$170.05,$335.49,"$895,984.50",$8.30,$51.43,$88.31,"$270,968.65",$19.19,$55.96,$116.66,"$294,876.15",$107.85,$107.39,$141.54,"$565,844.80"
2019,"1,786",14-50,NURSE PRACTITIONER,1,Commercial,3,1,1,"653,904","112,278",113.00,366.13,541.20,$89.00,$144.25,$467.05,"$94,322,522.49",$21.56,$69.67,$264.73,"$45,555,138.23",$0.00,$30.40,$66.18,"$19,881,312.87",$50.00,$100.07,$269.64,"$65,436,451.10"
2019,"1,436",14-50,NURSE PRACTITIONER,1,Commercial,3,1,2,"85,087","17,915",20.00,59.25,126.22,$89.25,$152.57,$484.58,"$12,981,545.75",$19.03,$70.25,$260.10,"$5,977,320.34",$0.00,$35.12,$73.58,"$2,988,336.28",$56.05,$105.37,$266.61,"$8,965,656.62"
2019,"1,091",14-50,NURSE PRACTITIONER,1,Commercial,3,1,3,"18,973","4,752",6.00,17.39,61.54,$139.00,$171.39,$411.66,"$3,251,833.06",$26.00,$83.32,$326.85,"$1,580,881.95",$0.00,$37.70,$77.00,"$715,219.81",$86.00,$121.02,$329.81,"$2,296,101.76"
2019,"1,189",14-50,NURSE PRACTITIONER,1,Commercial,3,1,4,"28,306","6,388",7.00,23.81,58.46,$109.25,$161.05,$514.08,"$4,558,771.80",$15.95,$68.27,$302.93,"$1,932,312.04",$0.00,$42.71,$83.24,"$1,208,893.59",$66.43,$110.97,$308.37,"$3,141,205.63"
2019,80,14-50,NURSE PRACTITIONER,1,Commercial,3,2,1,"17,845","3,781",148.00,223.06,386.09,$77.00,$134.02,$128.20,"$2,391,525.49",$17.17,$58.89,$86.59,"$1,050,961.14",$0.00,$34.50,$66.47,"$615,704.55",$47.21,$93.40,$97.13,"$1,666,665.69"
2019,77,14-50,NURSE PRACTITIONER,1,Commercial,3,2,2,"44,984","8,321",404.00,584.21,542.06,$74.00,$133.25,$127.93,"$5,994,128.98",$18.02,$59.09,$86.56,"$2,658,180.40",$0.00,$36.46,$69.31,"$1,640,137.64",$47.21,$95.55,$97.74,"$4,298,318.04"
2019,70,14-50,NURSE PRACTITIONER,1,Commercial,3,2,3,"1,950",552,13.00,27.86,48.67,$139.00,$148.02,$119.11,"$288,633.54",$11.44,$52.90,$76.62,"$103,149.78",$8.42,$44.57,$73.06,"$86,920.51",$76.97,$97.47,$90.50,"$190,070.29"
2019,73,14-50,NURSE PRACTITIONER,1,Commercial,3,2,4,"7,256","1,489",47.00,99.40,138.02,$78.84,$127.12,$115.80,"$922,354.57",$9.54,$49.19,$77.82,"$356,929.70",$3.06,$39.55,$68.81,"$286,997.94",$44.20,$88.74,$90.38,"$643,927.64"
2019,228,14-50,NURSE PRACTITIONER,1,Commercial,3,3,1,"10,800","2,858",12.50,47.37,150.78,$99.00,$138.14,$141.89,"$1,491,937.44",$17.48,$53.44,$90.88,"$577,125.22",$3.89,$39.82,$70.26,"$430,080.45",$58.63,$93.26,$104.17,"$1,007,205.67"
2019,194,14-50,NURSE PRACTITIONER,1,Commercial,3,3,2,"4,249","1,056",7.00,21.90,45.23,$135.00,$143.66,$124.38,"$610,398.88",$17.20,$61.75,$97.56,"$262,382.99",$4.63,$41.76,$69.58,"$177,435.14",$89.10,$103.51,$106.82,"$439,818.13"
2019,283,14-50,NURSE PRACTITIONER,1,Commercial,3,3,3,"50,370","9,427",94.00,177.99,253.80,$138.00,$154.88,$183.79,"$7,801,422.58",$18.16,$62.81,$111.75,"$3,163,781.69",$3.66,$43.51,$74.56,"$2,191,627.32",$90.21,$106.32,$119.68,"$5,355,409.01"
2019,280,14-50,NURSE PRACTITIONER,1,Commercial,3,3,4,"22,261","4,784",38.00,79.50,119.81,$144.00,$163.83,$316.19,"$3,647,079.94",$16.83,$65.52,$141.71,"$1,458,526.14",$8.03,$47.27,$79.47,"$1,052,326.75",$99.48,$112.79,$149.88,"$2,510,852.89"
2019,279,14-50,NURSE PRACTITIONER,1,Commercial,3,4,1,"9,400","2,442",11.00,33.69,99.61,$124.00,$139.51,$139.37,"$1,311,408.57",$19.03,$57.71,$105.19,"$542,441.47",$0.00,$39.94,$75.84,"$375,390.71",$68.92,$97.64,$117.96,"$917,832.18"
2019,221,14-50,NURSE PRACTITIONER,1,Commercial,3,4,2,"10,675","2,295",9.00,48.30,150.54,$110.00,$140.70,$128.17,"$1,502,000.58",$18.13,$59.94,$87.14,"$639,845.31",$0.00,$39.82,$71.21,"$425,066.50",$61.59,$99.76,$96.51,"$1,064,911.81"
2019,274,14-50,NURSE PRACTITIONER,1,Commercial,3,4,3,"10,096","2,177",15.00,36.85,77.07,$149.00,$159.17,$134.20,"$1,606,965.57",$18.99,$58.71,$82.83,"$592,780.26",$3.03,$44.71,$71.00,"$451,399.01",$103.16,$103.43,$88.12,"$1,044,179.27"
2019,341,14-50,NURSE PRACTITIONER,1,Commercial,3,4,4,"96,004","15,803",218.00,281.54,268.86,$144.20,$154.19,$344.79,"$14,802,871.93",$19.34,$59.00,$87.21,"$5,663,851.34",$0.78,$41.51,$71.50,"$3,984,914.70",$95.18,$100.50,$95.65,"$9,648,766.04"
2019,"1,464",14-50,NURSE PRACTITIONER,1,Commercial,3,5,1,"40,964","8,124",4.00,27.98,144.10,$94.00,$140.40,$156.98,"$5,751,425.42",$21.69,$63.96,$103.75,"$2,620,117.30",$0.00,$28.81,$62.77,"$1,180,297.69",$49.08,$92.77,$115.13,"$3,800,414.99"
2019,526,14-50,NURSE PRACTITIONER,1,Commercial,3,5,2,"10,370","2,522",3.00,19.71,93.07,$118.00,$144.02,$132.62,"$1,493,537.09",$19.03,$59.80,$88.80,"$620,158.26",$0.00,$35.71,$63.25,"$370,363.45",$66.40,$95.52,$94.80,"$990,521.71"
2019,516,14-50,NURSE PRACTITIONER,1,Commercial,3,5,3,"7,695","1,731",4.00,14.91,43.50,$174.00,$179.92,$162.48,"$1,384,474.43",$22.44,$69.57,$117.48,"$535,365.89",$14.03,$50.57,$78.97,"$389,122.45",$118.73,$120.14,$125.05,"$924,488.34"
2019,707,14-50,NURSE PRACTITIONER,1,Commercial,3,5,4,"11,207","2,611",6.00,15.85,31.67,$177.00,$190.52,$292.86,"$2,135,167.44",$10.02,$60.93,$134.47,"$682,788.86",$10.29,$53.02,$102.08,"$594,193.09",$103.31,$113.95,$157.78,"$1,276,981.95"
2019,"1,728",14-50,NURSE PRACTITIONER,1,Commercial,4,1,1,"201,651","33,502",39.00,116.70,185.24,$74.25,$170.14,$789.39,"$34,309,131.99",$24.75,$87.39,$357.63,"$17,621,399.88",$0.00,$17.83,$65.28,"$3,596,216.93",$37.24,$105.22,$364.57,"$21,217,616.81"
2019,"1,195",14-50,NURSE PRACTITIONER,1,Commercial,4,1,2,"26,278","5,053",7.00,21.99,46.53,$75.00,$181.82,$854.63,"$4,777,798.58",$21.88,$91.19,$422.28,"$2,396,294.53",$0.00,$21.50,$59.07,"$564,885.76",$40.13,$112.69,$424.62,"$2,961,180.29"
2019,743,14-50,NURSE PRACTITIONER,1,Commercial,4,1,3,"5,617","1,545",3.00,7.56,17.68,$152.00,$222.90,$848.61,"$1,252,047.50",$40.07,$106.92,$324.30,"$600,547.76",$0.00,$27.59,$69.85,"$154,951.07",$89.71,$134.50,$326.14,"$755,498.83"
2019,840,14-50,NURSE PRACTITIONER,1,Commercial,4,1,4,"8,400","1,978",3.00,10.00,21.93,$101.75,$185.04,$533.40,"$1,554,312.36",$28.41,$99.50,$391.78,"$835,813.64",$0.00,$26.58,$93.43,"$223,282.22",$59.12,$126.08,$411.19,"$1,059,095.86"
2019,76,14-50,NURSE PRACTITIONER,1,Commercial,4,2,1,"4,175","1,023",28.00,54.93,86.91,$63.00,$124.04,$132.36,"$517,873.60",$18.40,$62.55,$92.41,"$261,149.52",$0.00,$20.04,$48.81,"$83,664.65",$29.07,$82.59,$99.20,"$344,814.17"
2019,74,14-50,NURSE PRACTITIONER,1,Commercial,4,2,2,"10,536","2,034",103.50,142.38,129.24,$58.00,$125.74,$137.28,"$1,324,754.28",$18.71,$65.62,$94.78,"$691,415.42",$0.00,$22.94,$62.25,"$241,662.85",$31.95,$88.56,$107.47,"$933,078.27"
2019,42,14-50,NURSE PRACTITIONER,1,Commercial,4,2,3,591,146,6.00,14.07,20.09,$52.00,$116.53,$116.31,"$68,867.87",$16.21,$53.70,$76.32,"$31,737.80",$0.00,$18.29,$48.02,"$10,811.30",$24.48,$72.00,$86.22,"$42,549.10"
2019,66,14-50,NURSE PRACTITIONER,1,Commercial,4,2,4,"1,790",368,14.00,27.12,35.80,$62.75,$127.90,$133.87,"$228,936.45",$14.53,$59.96,$87.24,"$107,333.75",$0.00,$25.51,$59.75,"$45,663.44",$30.91,$85.47,$96.98,"$152,997.19"
2019,157,14-50,NURSE PRACTITIONER,1,Commercial,4,3,1,"2,920",735,4.00,18.60,54.93,$85.00,$138.09,$154.33,"$403,235.43",$17.45,$53.71,$91.70,"$156,819.97",$0.00,$20.09,$50.27,"$58,650.29",$34.16,$73.79,$99.85,"$215,470.26"
2019,127,14-50,NURSE PRACTITIONER,1,Commercial,4,3,2,"1,014",264,3.00,7.98,14.50,$110.50,$147.41,$190.59,"$149,473.43",$26.40,$73.36,$105.96,"$74,389.58",$0.00,$24.44,$56.87,"$24,781.67",$56.31,$97.80,$110.68,"$99,171.25"
2019,275,14-50,NURSE PRACTITIONER,1,Commercial,4,3,3,"13,385","2,513",24.00,48.67,70.29,$107.15,$155.63,$545.09,"$2,083,076.53",$26.48,$72.05,$161.40,"$964,430.45",$0.00,$25.02,$68.79,"$334,838.54",$56.30,$97.07,$179.97,"$1,299,268.99"
2019,244,14-50,NURSE PRACTITIONER,1,Commercial,4,3,4,"6,235","1,330",12.00,25.55,35.83,$114.00,$172.09,"$1,002.06","$1,072,958.64",$22.70,$75.49,$347.12,"$470,668.01",$0.00,$30.71,$63.79,"$191,455.72",$63.86,$106.19,$348.41,"$662,123.73"
2019,184,14-50,NURSE PRACTITIONER,1,Commercial,4,4,1,"2,020",582,3.00,10.98,24.48,$95.50,$137.95,$128.72,"$278,652.69",$19.03,$59.40,$85.18,"$119,986.63",$0.00,$29.88,$61.13,"$60,350.87",$49.05,$89.28,$94.93,"$180,337.50"
2019,125,14-50,NURSE PRACTITIONER,1,Commercial,4,4,2,"2,250",514,4.00,18.00,47.07,$76.00,$131.72,$191.23,"$296,363.57",$19.47,$64.84,$107.71,"$145,896.22",$0.00,$25.23,$59.01,"$56,765.96",$40.82,$90.07,$113.71,"$202,662.18"
2019,195,14-50,NURSE PRACTITIONER,1,Commercial,4,4,3,"2,958",629,7.00,15.17,29.18,$115.00,$148.99,$151.67,"$440,702.98",$26.40,$59.46,$81.50,"$175,892.70",$0.00,$25.95,$59.68,"$76,762.40",$56.47,$85.41,$89.36,"$252,655.10"
2019,323,14-50,NURSE PRACTITIONER,1,Commercial,4,4,4,"20,944","3,607",41.00,64.84,73.31,$131.00,$147.58,$144.02,"$3,090,944.09",$26.40,$65.61,$96.46,"$1,374,075.52",$0.00,$28.75,$64.27,"$602,060.67",$76.76,$94.35,$105.92,"$1,976,136.19"
2019,613,14-50,NURSE PRACTITIONER,1,Commercial,4,5,1,"10,541","2,149",3.00,17.20,73.62,$75.00,$140.28,$241.96,"$1,478,723.12",$21.98,$70.07,$145.90,"$738,586.98",$0.00,$18.77,$50.66,"$197,898.27",$33.88,$88.84,$156.51,"$936,485.25"
2019,246,14-50,NURSE PRACTITIONER,1,Commercial,4,5,2,"2,216",584,3.00,9.01,24.58,$81.00,$140.53,$222.83,"$311,407.73",$24.39,$72.94,$157.63,"$161,645.49",$0.00,$20.05,$64.73,"$44,439.27",$37.90,$93.00,$183.54,"$206,084.76"
2019,265,14-50,NURSE PRACTITIONER,1,Commercial,4,5,3,"1,995",514,3.00,7.53,12.47,$173.00,$197.02,$427.34,"$393,049.90",$36.95,$101.40,$379.07,"$202,293.43",$0.00,$29.51,$71.24,"$58,874.77",$90.97,$130.91,$382.70,"$261,168.20"
2019,383,14-50,NURSE PRACTITIONER,1,Commercial,4,5,4,"3,144",792,4.00,8.21,12.99,$170.00,$184.81,$262.35,"$581,053.52",$25.00,$75.49,$172.82,"$237,354.25",$0.00,$33.84,$78.28,"$106,403.28",$83.95,$109.34,$200.26,"$343,757.53"
2019,"1,602",14-50,NURSE PRACTITIONER,1,Commercial,5,1,1,"77,567","12,385",16.00,48.42,95.07,$127.25,$334.96,"$1,830.87","$25,982,158.00",$26.77,$147.67,$783.48,"$11,454,337.79",$0.00,$12.64,$57.48,"$980,246.37",$41.17,$160.31,$787.86,"$12,434,584.16"
2019,858,14-50,NURSE PRACTITIONER,1,Commercial,5,1,2,"10,221","1,839",5.00,11.91,24.13,$121.60,$271.95,"$1,666.58","$2,779,600.22",$32.54,$123.52,$636.87,"$1,262,501.35",$0.00,$16.03,$69.45,"$163,886.66",$51.96,$139.55,$646.73,"$1,426,388.01"
2019,457,14-50,NURSE PRACTITIONER,1,Commercial,5,1,3,"2,247",605,3.00,4.92,7.04,$179.52,$266.86,$968.94,"$599,642.70",$71.83,$129.68,$374.07,"$291,379.74",$0.00,$21.38,$78.43,"$48,031.92",$96.86,$151.05,$377.26,"$339,411.66"
2019,591,14-50,NURSE PRACTITIONER,1,Commercial,5,1,4,"3,947",897,3.00,6.68,9.58,$160.00,$310.00,"$1,572.08","$1,223,568.17",$59.40,$162.49,$753.81,"$641,338.80",$0.00,$19.08,$166.96,"$75,310.80",$83.00,$181.57,$780.93,"$716,649.60"
2019,63,14-50,NURSE PRACTITIONER,1,Commercial,5,2,1,"1,945",360,14.00,30.87,45.76,$48.00,$116.80,$128.39,"$227,176.30",$14.31,$57.21,$85.49,"$111,273.94",$0.00,$13.23,$43.39,"$25,733.13",$20.00,$70.44,$92.68,"$137,007.07"
2019,74,14-50,NURSE PRACTITIONER,1,Commercial,5,2,2,"5,024",758,40.00,67.89,70.93,$50.00,$118.03,$126.85,"$592,984.79",$17.67,$65.75,$93.73,"$330,349.55",$0.00,$12.52,$42.15,"$62,890.70",$24.14,$78.27,$99.66,"$393,240.25"
2019,24,14-50,NURSE PRACTITIONER,1,Commercial,5,2,3,271,57,6.50,11.29,13.74,$40.00,$106.15,$143.55,"$28,767.94",$14.31,$59.49,$121.87,"$16,121.97",$0.00,$13.21,$43.94,"$3,579.01",$18.71,$72.70,$126.69,"$19,700.98"
2019,51,14-50,NURSE PRACTITIONER,1,Commercial,5,2,4,760,139,7.00,14.90,20.81,$50.00,$117.05,$122.33,"$88,959.80",$17.20,$59.93,$87.38,"$45,549.88",$0.00,$13.42,$42.81,"$10,202.11",$22.65,$73.36,$93.74,"$55,751.99"
2019,109,14-50,NURSE PRACTITIONER,1,Commercial,5,3,1,897,250,2.00,8.23,28.52,$82.25,$145.11,$169.74,"$130,164.86",$19.36,$73.35,$128.60,"$65,792.13",$0.00,$19.67,$51.99,"$17,644.85",$43.95,$93.02,$137.56,"$83,436.98"
2019,64,14-50,NURSE PRACTITIONER,1,Commercial,5,3,2,383,84,3.00,5.98,8.65,$142.55,$151.15,$124.68,"$57,890.70",$16.95,$65.95,$94.80,"$25,258.31",$0.00,$16.37,$49.11,"$6,268.76",$38.09,$82.32,$100.26,"$31,527.07"
2019,233,14-50,NURSE PRACTITIONER,1,Commercial,5,3,3,"5,415",855,11.00,23.24,37.16,$113.85,$199.83,$975.06,"$1,082,101.36",$34.16,$91.50,$267.91,"$495,485.70",$0.00,$15.58,$47.65,"$84,360.36",$56.75,$107.08,$268.77,"$579,846.06"
2019,184,14-50,NURSE PRACTITIONER,1,Commercial,5,3,4,"2,217",481,5.00,12.05,18.72,$151.43,$208.02,$672.59,"$461,176.42",$43.10,$99.32,$384.63,"$220,200.41",$0.00,$21.69,$65.86,"$48,081.64",$75.55,$121.01,$386.16,"$268,282.05"
2019,97,14-50,NURSE PRACTITIONER,1,Commercial,5,4,1,613,200,3.00,6.32,11.18,$113.00,$146.78,$161.89,"$89,977.26",$31.50,$73.29,$134.68,"$44,927.60",$0.00,$20.25,$48.45,"$12,413.93",$52.13,$93.54,$137.67,"$57,341.53"
2019,61,14-50,NURSE PRACTITIONER,1,Commercial,5,4,2,717,163,5.00,11.75,19.28,$93.00,$137.63,$123.87,"$98,684.16",$19.25,$66.06,$88.98,"$47,366.61",$0.00,$25.24,$60.81,"$18,097.02",$41.38,$91.30,$98.59,"$65,463.63"
2019,108,14-50,NURSE PRACTITIONER,1,Commercial,5,4,3,816,179,3.00,7.56,12.47,$137.30,$156.51,$144.22,"$127,715.44",$33.08,$78.75,$103.47,"$64,259.88",$0.00,$20.10,$57.51,"$16,401.30",$77.54,$98.85,$123.83,"$80,661.18"
2019,300,14-50,NURSE PRACTITIONER,1,Commercial,5,4,4,"8,095","1,222",16.50,26.98,30.71,$124.00,$147.41,$179.59,"$1,193,297.83",$31.94,$71.00,$106.21,"$574,733.07",$0.00,$16.95,$50.17,"$137,213.00",$63.01,$87.95,$111.15,"$711,946.07"
2019,334,14-50,NURSE PRACTITIONER,1,Commercial,5,5,1,"3,960",747,3.00,11.86,37.18,$113.89,$167.21,$239.43,"$662,151.80",$26.14,$83.18,$272.19,"$329,406.83",$0.00,$15.32,$64.47,"$60,660.00",$40.97,$98.50,$316.10,"$390,066.83"
2019,105,14-50,NURSE PRACTITIONER,1,Commercial,5,5,2,947,193,4.00,9.02,19.09,$154.25,$189.42,$413.07,"$179,376.21",$39.48,$103.12,$326.76,"$97,653.72",$0.00,$13.49,$46.51,"$12,777.66",$68.25,$116.61,$327.06,"$110,431.38"
